shape_dist_traveled,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
5.129999999999998,SHP_C_0,43.16386001592756,2.988728885708269,94
5.169999999999998,SHP_C_0,43.16419651648461,2.988739614544329,95
5.209999999999998,SHP_C_0,43.16447823645573,2.989018564281878,96
5.249999999999998,SHP_C_0,43.164634746989414,2.989447717724261,97
5.2799999999999985,SHP_C_0,43.16484603557388,2.989608650265154,98
5.309999999999999,SHP_C_0,43.16508862526963,2.989576463756975,99
5.349999999999999,SHP_C_0,43.16543294447407,2.989791040478167,100
5.419999999999999,SHP_C_0,43.16603549841193,2.990134363232073,101
5.509999999999999,SHP_C_0,43.16675542519404,2.990488414822039,102
5.599999999999999,SHP_C_0,43.167555297935166,2.990818673850185,103
5.659999999999998,SHP_C_0,43.16809523038334,2.991043979407436,104
5.699999999999998,SHP_C_0,43.16797002908126,2.991473132849819,105
5.759999999999998,SHP_C_0,43.167664849832335,2.992052489997036,106
5.799999999999998,SHP_C_0,43.16749269676286,2.992524558783657,107
5.839999999999998,SHP_C_0,43.167164039555665,2.992717677832729,108
5.879999999999998,SHP_C_0,43.16682755534488,2.992792779685146,109
5.929999999999998,SHP_C_0,43.1665380209357,2.993275577307827,110
6.009999999999998,SHP_C_0,43.16612328006685,2.994090968848354,111
6.069999999999998,SHP_C_0,43.16581026622579,2.99469178366769,112
6.099999999999998,SHP_C_0,43.165661584089435,2.99496000456918,113
6.139999999999998,SHP_C_0,43.16535639330731,2.994627410651333,114
6.339999999999998,SHP_C_0,43.16624065984374,2.992535287619717,115
6.359999999999998,SHP_C_0,43.16635021409867,2.992320710898525,116
6.389999999999998,SHP_C_0,43.16658497255473,2.992470914603359,117
6.429999999999998,SHP_C_0,43.16687450674138,2.992739135504848,118
6.469999999999998,SHP_C_0,43.167226641064794,2.992728406668789,119
6.509999999999998,SHP_C_0,43.16754747279213,2.992492372275478,120
6.569999999999998,SHP_C_0,43.16775875130208,2.991805726767666,121
6.629999999999997,SHP_C_0,43.16807958023459,2.991151267768032,122
6.639999999999997,SHP_C_0,43.168032629764376,2.990979606391079,123
6.729999999999997,SHP_C_0,43.16723446624893,2.990668470145351,124
6.759999999999997,SHP_C_0,43.1669605842079,2.990528995276577,125
6.849999999999997,SHP_C_0,43.16701536071435,2.989477569342739,126
6.889999999999997,SHP_C_0,43.167164039555665,2.989048415900356,127
6.929999999999997,SHP_C_0,43.167414445207235,2.988737279654629,128
6.959999999999997,SHP_C_0,43.167711800585245,2.988608533621914,129
7.009999999999997,SHP_C_0,43.16811088052803,2.988372499228603,130
7.049999999999997,SHP_C_0,43.16848648279824,2.988511974097378,131
7.109999999999997,SHP_C_0,43.168963807350636,2.988887483359463,132
7.159999999999997,SHP_C_0,43.16934722928945,2.989102060080654,133
7.179999999999996,SHP_C_0,43.16948025266503,2.989305907965786,134
7.199999999999996,SHP_C_0,43.16969934935797,2.989327365637905,135
7.289999999999996,SHP_C_0,43.1704270577335,2.989799434424526,136
7.349999999999995,SHP_C_0,43.170951315383554,2.990035468817837,137
7.409999999999995,SHP_C_0,43.17147556853356,2.990292960883266,138
7.489999999999995,SHP_C_0,43.172109361109136,2.990775758505947,139
7.619999999999995,SHP_C_0,43.173103072030344,2.991526777030117,140
7.679999999999994,SHP_C_0,43.17354906301366,2.991977388144619,141
7.709999999999995,SHP_C_0,43.17364295543722,2.992309982062466,142
7.739999999999995,SHP_C_0,43.17386986153155,2.992417270423061,143
7.769999999999995,SHP_C_0,43.174175009777414,2.992470914603359,144
7.829999999999995,SHP_C_0,43.17467576256905,2.992846423865444,145
7.879999999999995,SHP_C_0,43.17508274146051,2.993101032918389,146
7.919999999999995,SHP_C_0,43.17540353192192,2.993369253819878,147
7.959999999999995,SHP_C_0,43.17571649660178,2.993540915196832,148
8.009999999999994,SHP_C_0,43.176170292538515,2.993787678426202,149
8.189999999999994,SHP_C_0,43.177625546415186,2.994777118781144,150
8.299999999999994,SHP_C_0,43.17850181159012,2.995345747092301,151
8.449999999999994,SHP_C_0,43.179691008499546,2.996139680960709,152
8.589999999999995,SHP_C_0,43.180825418175964,2.996901428320939,153
8.709999999999994,SHP_C_0,43.181787693999276,2.997545158484513,154
8.759999999999994,SHP_C_0,43.182194505233184,2.997824108222062,155
0.0,SHP_C_1,43.182194505233184,2.997824108222062,1
0.05,SHP_C_1,43.181787693999276,2.997545158484513,2
0.17,SHP_C_1,43.180825418175964,2.996901428320939,3
0.31,SHP_C_1,43.179691008499546,2.996139680960709,4
0.46,SHP_C_1,43.17850181159012,2.995345747092301,5
0.57,SHP_C_1,43.177625546415186,2.994777118781144,6
0.75,SHP_C_1,43.176170292538515,2.993787678426202,7
0.8,SHP_C_1,43.17571649660178,2.993540915196832,8
0.84,SHP_C_1,43.17540353192192,2.993369253819878,9
0.88,SHP_C_1,43.17508274146051,2.993101032918389,10
0.93,SHP_C_1,43.17467576256905,2.992846423865444,11
0.99,SHP_C_1,43.174175009777414,2.992470914603359,12
1.02,SHP_C_1,43.17386986153155,2.992417270423061,13
1.05,SHP_C_1,43.17364295543722,2.992309982062466,14
1.08,SHP_C_1,43.17354906301366,2.991977388144619,15
1.14,SHP_C_1,43.173103072030344,2.991526777030117,16
1.27,SHP_C_1,43.172109361109136,2.990775758505947,17
1.35,SHP_C_1,43.17147556853356,2.990292960883266,18
1.41,SHP_C_1,43.170951315383554,2.990035468817837,19
1.47,SHP_C_1,43.1704270577335,2.989799434424526,20
1.56,SHP_C_1,43.16969934935797,2.989327365637905,21
1.58,SHP_C_1,43.16948025266503,2.989305907965786,22
1.6,SHP_C_1,43.16934722928945,2.989102060080654,23
1.65,SHP_C_1,43.168963807350636,2.988887483359463,24
1.71,SHP_C_1,43.16848648279824,2.988511974097378,25
1.75,SHP_C_1,43.16811088052803,2.988372499228603,26
1.8,SHP_C_1,43.167711800585245,2.988608533621914,27
1.83,SHP_C_1,43.167414445207235,2.988737279654629,28
1.87,SHP_C_1,43.167164039555665,2.989048415900356,29
1.91,SHP_C_1,43.16701536071435,2.989477569342739,30
2.0,SHP_C_1,43.1669605842079,2.990528995276577,31
2.03,SHP_C_1,43.16723446624893,2.990668470145351,32
2.12,SHP_C_1,43.168032629764376,2.990979606391079,33
2.13,SHP_C_1,43.16807958023459,2.991151267768032,34
2.19,SHP_C_1,43.16775875130208,2.991805726767666,35
2.25,SHP_C_1,43.16754747279213,2.992492372275478,36
2.29,SHP_C_1,43.167226641064794,2.992728406668789,37
2.33,SHP_C_1,43.16687450674138,2.992739135504848,38
2.37,SHP_C_1,43.16658497255473,2.992470914603359,39
2.4,SHP_C_1,43.16635021409867,2.992320710898525,40
2.42,SHP_C_1,43.16624065984374,2.992535287619717,41
2.62,SHP_C_1,43.16535639330731,2.994627410651333,42
2.66,SHP_C_1,43.165661584089435,2.99496000456918,43
2.69,SHP_C_1,43.16581026622579,2.99469178366769,44
2.75,SHP_C_1,43.16612328006685,2.994090968848354,45
2.83,SHP_C_1,43.1665380209357,2.993275577307827,46
2.88,SHP_C_1,43.16682755534488,2.992792779685146,47
2.92,SHP_C_1,43.167164039555665,2.992717677832729,48
2.96,SHP_C_1,43.16749269676286,2.992524558783657,49
3.0,SHP_C_1,43.167664849832335,2.992052489997036,50
3.06,SHP_C_1,43.16797002908126,2.991473132849819,51
3.1,SHP_C_1,43.16809523038334,2.991043979407436,52
3.16,SHP_C_1,43.167555297935166,2.990818673850185,53
3.25,SHP_C_1,43.16675542519404,2.990488414822039,54
3.34,SHP_C_1,43.16603549841193,2.990134363232073,55
3.41,SHP_C_1,43.16543294447407,2.989791040478167,56
3.45,SHP_C_1,43.16508862526963,2.989576463756975,57
3.48,SHP_C_1,43.16484603557388,2.989608650265154,58
3.51,SHP_C_1,43.164634746989414,2.989447717724261,59
3.55,SHP_C_1,43.16447823645573,2.989018564281878,60
3.59,SHP_C_1,43.16419651648461,2.988739614544329,61
3.63,SHP_C_1,43.16386001592756,2.988728885708269,62
3.69,SHP_C_1,43.16331222035843,2.98871815687221,63
3.74,SHP_C_1,43.1629052833273,2.988761072216448,64
3.76,SHP_C_1,43.162764419877284,2.98897564893764,65
3.79,SHP_C_1,43.16254529830949,2.989061479626116,66
3.81,SHP_C_1,43.16236530500517,2.98895419126552,67
3.84,SHP_C_1,43.16213835616993,2.988857631740984,68
3.88,SHP_C_1,43.161786192515216,2.988868360577044,69
3.92,SHP_C_1,43.161465330529126,2.98897564893764,70
3.97,SHP_C_1,43.16101925130966,2.989115123806414,71
4.04,SHP_C_1,43.16043585470611,2.989421441940863,72
4.11,SHP_C_1,43.15992715904497,2.989898875145514,73
4.21,SHP_C_1,43.15930497936308,2.990757182030279,74
4.28,SHP_C_1,43.15899584370603,2.991524293808538,75
4.38,SHP_C_1,43.158643661937695,2.992704465775091,76
4.47,SHP_C_1,43.158291478139446,2.993712976364691,77
4.52,SHP_C_1,43.158009729639296,2.99422796049555,78
4.54,SHP_C_1,43.15800190327353,2.994517639069159,79
4.57,SHP_C_1,43.15790798680608,2.994850232987005,80
4.6,SHP_C_1,43.15761058370688,2.994893148331244,81
4.63,SHP_C_1,43.157485360916255,2.994517639069159,82
4.66,SHP_C_1,43.15757927803328,2.99422796049555,83
4.69,SHP_C_1,43.157829722972956,2.994142129807074,84
4.73,SHP_C_1,43.15812712500558,2.993830993561346,85
4.77,SHP_C_1,43.15834626241916,2.99348767080744,86
4.85,SHP_C_1,43.158635835653115,2.992543533234198,87
4.95,SHP_C_1,43.15895671249866,2.991406276611883,88
5.02,SHP_C_1,43.15929324006286,2.990644529251654,89
5.12,SHP_C_1,43.159950637399454,2.989786222366888,90
5.19,SHP_C_1,43.160467158916155,2.989324882416327,91
5.23,SHP_C_1,43.16084280818564,2.989131763367254,92
5.25,SHP_C_1,43.16093672014213,2.988970830826361,93
5.28,SHP_C_1,43.16088193818504,2.988648965744574,94
5.36,SHP_C_1,43.160686287937374,2.987651183991034,95
5.39,SHP_C_1,43.1605454193711,2.987318590073187,96
5.6,SHP_C_1,43.15876105608601,2.986331537155706,97
5.71,SHP_C_1,43.157845375747584,2.985859468369085,98
5.73,SHP_C_1,43.15765754218721,2.985838010696966,99
5.75,SHP_C_1,43.157563625190456,2.985666349320013,100
5.77,SHP_C_1,43.157665368597065,2.985473230270941,101
5.8,SHP_C_1,43.15764188936443,2.985151365189154,102
5.96,SHP_C_1,43.157101864523646,2.983338191895086,103
6.02,SHP_C_1,43.15689054915636,2.982705190567572,104
6.07,SHP_C_1,43.156867069626,2.982147291092474,105
6.1,SHP_C_1,43.15678880445961,2.981836154846746,106
6.13,SHP_C_1,43.15663227382617,2.981546476273138,107
6.15,SHP_C_1,43.15667140652212,2.98125679769953,108
6.18,SHP_C_1,43.15691402867769,2.981106593994696,109
6.23,SHP_C_1,43.15718012928905,2.980613067535955,110
6.34,SHP_C_1,43.15746188161446,2.979347064880926,111
6.41,SHP_C_1,43.157634062951544,2.978488757996161,112
6.45,SHP_C_1,43.15747753448331,2.978059604553778,113
6.48,SHP_C_1,43.15726622041518,2.977920129685003,114
6.53,SHP_C_1,43.15678880445961,2.977973773865301,115
6.57,SHP_C_1,43.15642095683494,2.978145435242254,116
6.67,SHP_C_1,43.155677428279034,2.978724792389471,117
6.7,SHP_C_1,43.15541914782143,2.978907182602484,118
6.74,SHP_C_1,43.155090425660184,2.978960826782782,119
6.88,SHP_C_1,43.15390074972556,2.978478029160101,120
6.96,SHP_C_1,43.15318849844457,2.978145435242254,121
7.0,SHP_C_1,43.152851937258994,2.977866485504705,122
7.05,SHP_C_1,43.15264060719518,2.977330043701727,123
7.18,SHP_C_1,43.15250754715046,2.975720718292791,124
7.23,SHP_C_1,43.15267974244733,2.975152089981634,125
7.32,SHP_C_1,43.15300847757588,2.974100664047796,126
7.38,SHP_C_1,43.15318067146132,2.973456933884222,127
7.42,SHP_C_1,43.153227633345864,2.972963407425482,128
7.46,SHP_C_1,43.153227633345864,2.972523525147039,129
7.52,SHP_C_1,43.15310240157354,2.97176177778681,130
7.57,SHP_C_1,43.15303978559112,2.971128776459295,131
7.63,SHP_C_1,43.15307892058766,2.970377757935125,132
7.67,SHP_C_1,43.15318849844457,2.969894960312445,133
7.73,SHP_C_1,43.153376345742195,2.969208314804632,134
7.8,SHP_C_1,43.15373638478211,2.968435838608343,135
7.85,SHP_C_1,43.15407294109692,2.968028142838079,136
7.93,SHP_C_1,43.15473039459757,2.96752388754328,137
8.0,SHP_C_1,43.15530174725255,2.967159107117254,138
8.03,SHP_C_1,43.15555220152682,2.966987445740301,139
8.04,SHP_C_1,43.15558350823893,2.966826513199408,140
8.05,SHP_C_1,43.15566960161453,2.96677286901911,141
8.06,SHP_C_1,43.15574004155889,2.966858699707586,142
8.09,SHP_C_1,43.1559435342754,2.966708496002752,143
8.16,SHP_C_1,43.15649922247246,2.966322257904608,144
8.21,SHP_C_1,43.15685141660074,2.965989663986761,145
8.25,SHP_C_1,43.157156649869954,2.965710714249212,146
8.29,SHP_C_1,43.15754014591874,2.965667798904974,147
8.33,SHP_C_1,43.157861028518255,2.965882375626165,148
8.37,SHP_C_1,43.15812712500558,2.966290071396429,149
8.41,SHP_C_1,43.15833060977282,2.966676309494574,150
8.48,SHP_C_1,43.15858105163305,2.967438056854803,151
8.56,SHP_C_1,43.158784534888625,2.968435838608343,152
8.63,SHP_C_1,43.1590193224184,2.969176128296453,153
8.66,SHP_C_1,43.159207151792636,2.968940093903143,154
8.76,SHP_C_1,43.15978628872844,2.96801741400202,155
